camis,dba,boro,zipcode,cuisine,grade
40592490,MARIO'S RESTAURANT,QUEENS,11104,Italian,A
50071771,LA GATA GOLOSA,QUEENS,11372,Bakery,A
50007663,DA NICO OF MULBERRY,STATEN ISLAND,10307,Italian,A
50007666,BIBI WINECELLAR,MANHATTAN,10009,American,
50071777,KATHMANDU FUSION KITCHEN,QUEENS,11377,Indian,Not Yet Graded
50071776,JACK AND FANNY'S,MANHATTAN,10028,American,A
41241639,MCDONALD'S,MANHATTAN,10031,Hamburgers,
41077301,COZY CAFE,MANHATTAN,10003,Middle Eastern,
41241630,MCDONALD'S,MANHATTAN,10035,Hamburgers,
41241636,MCDONALD'S,MANHATTAN,10031,Hamburgers,A
50001790,SWEETGREEN,MANHATTAN,10001,Salads,A
50001791,AVI PIZZA,QUEENS,11691,Jewish/Kosher,A
50001796,WHITE CASTLE,BROOKLYN,11224,American,
50001798,CYCLONE CAFE,BROOKLYN,11224,American,
50073606,CHIPOTLE MEXICAN GRILL#2964,MANHATTAN,10018,Other,
50073605,HAYES THEATER,MANHATTAN,10036,Other,
50073604,DELHI MASALA EXPRESS,MANHATTAN,10032,Other,
50073603,SANDY COFFEE SHOP,MANHATTAN,10002,Other,Not Yet Graded
50073601,BARRYS BOOTCAMP,MANHATTAN,10023,"Juice, Smoothies, Fruit Salads",A
41546006,JUNIOR'S TACOS,MANHATTAN,10034,Mexican,
41583431,BODEGA NEGRA,MANHATTAN,10011,Mexican,
41076408,ETCETERA ETCETERA,MANHATTAN,10036,Italian,
41654462,SUBWAY,QUEENS,11361,Sandwiches,A
50033468,CURRENT,MANHATTAN,10011,American,A
40385873,RAY'S PIZZA,MANHATTAN,10019,Pizza,A
50033462,BARRYS BOOTCAMP,MANHATTAN,10011,"Juice, Smoothies, Fruit Salads",A
50035100,MALLY'S  ANTOJITOS MEXICANOS,QUEENS,11385,Mexican,
50035104,PENG SHUN RESTAURANT,BROOKLYN,11220,Chinese,
41007054,PINE RESTAURANT,QUEENS,11368,American,B
41718923,IL CORALLO,MANHATTAN,10012,Italian,A
41667036,UNCLE PAULS PIZZA NY,MANHATTAN,10017,Pizza/Italian,A
50054039,CHINA SUN,STATEN ISLAND,10314,Chinese,A
50004318,"KFC, TACO BELL",BROOKLYN,11223,American,A
41552184,NOM WAH TEA/DIM SUM PALOR,MANHATTAN,10013,Chinese,A
40920440,DOS CAMINOS,MANHATTAN,10016,Mexican,A
50004313,KFC,BROOKLYN,11226,Chicken,
50004312,KFC,MANHATTAN,10003,Chicken,
50054031,GIRASOL BAKERY,QUEENS,11418,Bakery,A
50004317,KENNEDY FRIED CHICKEN,BRONX,10453,Chicken,A
50073784,SPICITY,BROOKLYN,11219,Chinese,Not Yet Graded
41268327,TACO BELL PIZZA HUT,MANHATTAN,10035,American,A
41214960,MULLANES BAR & GRILL,BROOKLYN,11217,American,
41235083,AUNTIE ANNE'S PRETZELS,QUEENS,11369,Bagels/Pretzels,A
41278894,SINGAS FAMOUS PIZZA,QUEENS,11355,Pizza,A
50072950,SZECHUAN MOUNTAIN HOUSE,QUEENS,11354,Chinese,A
50072953,,BROOKLYN,11226,Other,
50006225,EL MOLINA RESTAURANT,BRONX,10456,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
41657280,AENOS PIZZA,BRONX,10460,Pizza,
50006227,VYNL,MANHATTAN,10019,American,A
41428049,THE ARCHIVE,MANHATTAN,10016,American,
50034982,YOUR WAY CAFE,BROOKLYN,11237,Cafe/Coffee/Tea,B
41545589,ADDEO'S RIVERDALE PIZZERIA,BRONX,10471,Pizza/Italian,B
41463561,SOMTUM DER,MANHATTAN,10009,Thai,
41545586,FALLSBURG BAGELS,BROOKLYN,11204,Jewish/Kosher,A
41545583,GAIA ITALIAN CAFE,MANHATTAN,10002,Italian,A
41613769,NEW SUNNY EAST 88 RESTAURANT,MANHATTAN,10128,Chinese,
50069662,THE COUPE,STATEN ISLAND,10304,Other,Not Yet Graded
50069660,DUNKIN DONUTS,QUEENS,11411,Donuts,A
50069666,THOMAS PIZZA,QUEENS,11372,Pizza,
50069667,HOME,QUEENS,11103,Mediterranean,
40693095,SNACK BAR (LOCATED BETWEEN A-B BETWEEN FANCY FOOD AND MASTERS),BRONX,10474,American,A
40719693,PROSPECT COFFEE SHOP,BRONX,10459,American,
50069669,I M THAI EXPRESS,QUEENS,11377,Thai,Not Yet Graded
50074659,,BROOKLYN,11209,Other,
50065173,Xiaojiangnan Food,QUEENS,11354,Chinese,
50034271,FIKA,MANHATTAN,10168,Cafe/Coffee/Tea,A
50065176,PARKLIFE,BROOKLYN,11217,Mexican,Not Yet Graded
50034275,D.B.A.,MANHATTAN,10003,American,
50074650,SALIM AHMED,BRONX,10463,Other,
50074653,,MANHATTAN,10018,Other,
50034278,GO CUPS,MANHATTAN,10128,"Juice, Smoothies, Fruit Salads",A
50074655,DONUT CONNECTION & AFC FRIED CHICKEN,BROOKLYN,11211,Other,
41693205,M & O BAGELS,QUEENS,11416,American,A
41491173,EVE ULTRA LOUNGE,STATEN ISLAND,10309,American,A
41303456,BISTRO MILANO,MANHATTAN,10019,Italian,
50011559,NEW CITY,BROOKLYN,11237,Chinese,P
50011835,TUOME,MANHATTAN,10009,Asian,
50040969,H & L BAKERY,BROOKLYN,11228,Bakery,A
41019083,PEPPINO'S,BROOKLYN,11209,Pizza,
41698003,EAST VILLAGE SOCIAL,MANHATTAN,10009,American,
41698000,KARAOKE DUET 48,MANHATTAN,10017,American,
41695036,DELICIAS BAKERY & RESTAURANT,QUEENS,11368,Spanish,
50007098,MANAA SOULFOOD RESTAURANT,BROOKLYN,11212,Soul Food,
50005469,LITTLE CAESARS,BRONX,10469,Pizza,
41220085,MAGIC WOK,QUEENS,11691,Chinese,A
40846125,ALL AMERICAN DELI,MANHATTAN,10004,Delicatessen,A
50011555,SKINNYPIZZA,MANHATTAN,10281,Pizza/Italian,
41481494,JACK STUDIOS,MANHATTAN,10001,American,
41488326,NEW BOE SUN RESTAURANT,BRONX,10467,Chinese,A
50007097,MOON LIGHT  GRILL,QUEENS,11418,Indian,
41339622,DUNKIN' DONUTS,QUEENS,11422,Donuts,A
50063432,LA ANTIOQUENA II BAKERY,QUEENS,11368,Bakery,A
41494274,ORIENTAL CHINESE KITCHEN,BROOKLYN,11235,Chinese,A
50073387,MKZ YUMMY CITY,MANHATTAN,10029,Chinese,Not Yet Graded
50073385,ANTOJITOS ELOHIM,BRONX,10459,"Juice, Smoothies, Fruit Salads",Not Yet Graded
50071828,DUMONET,BROOKLYN,11231,French,
41722632,CAFE HABANA/CAFE HABANA TO GO,MANHATTAN,10012,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41565544,TANDOOR & CO,QUEENS,11374,Indian,
41354008,NEW HOP SHING KITCHEN,BROOKLYN,11207,Chinese,A
50054766,MANNY RESTAURANT AND LOUNGE,MANHATTAN,10031,Spanish,
41304245,MANNA'S RESTAURANT,MANHATTAN,10035,Soul Food,
41511273,BETTOLONA,MANHATTAN,10027,Italian,
41674716,DUNKIN' DONUTS,BRONX,10457,American,A
41318348,SOCARRAT (PAELLA BAR AND WINE BAR),MANHATTAN,10011,Spanish,A
50066881,REMI FLOWER & COFFEE,MANHATTAN,10017,Cafe/Coffee/Tea,
41551299,FREDDY'S BAR,BROOKLYN,11215,American,
50017360,MOZZARELLA,BROOKLYN,11206,Jewish/Kosher,A
40400429,BONELLE PASTRY SHOP,QUEENS,11375,Bakery,A
50073256,TULCING CAFE,BRONX,10461,Mexican,Not Yet Graded
41568640,HOT POT UNDER DE' TREE,MANHATTAN,10039,Caribbean,
50073250,JAVELINA,MANHATTAN,10021,Other,
50073251,NEAPOLITAN EXPRESS,MANHATTAN,10003,Other,
50015724,HYATT HERALD SQUARE,MANHATTAN,10001,American,A
50015721,FLORIAN CAFE TRATTORIA & BAR,MANHATTAN,10003,Italian,A
50048576,ROKC,MANHATTAN,10031,Japanese,A
50048575,TK VILLAGE BAKERY COMPANY,QUEENS,11358,Chinese,A
50048574,BEST GARDEN CHINESE RESTAURANT,QUEENS,11363,Chinese,
50059711,TWO BOOTS TO GO WEST,MANHATTAN,10014,Pizza,A
40566621,STARBUCKS,STATEN ISLAND,10306,Cafe/Coffee/Tea,A
41493727,MID CHINA,BROOKLYN,11209,Chinese,A
41554118,ANTIKA PIZZERIA,MANHATTAN,10032,Pizza/Italian,A
41388432,THE TAP HOUSE,QUEENS,11375,Irish,C
50059718,TAKSIM,BROOKLYN,11232,Turkish,A
50048579,MR. CHICKEN TO GO,QUEENS,11377,Chicken,
50048578,TACUBA,MANHATTAN,10019,Mexican,A
50058046,MAR MAR RESTAURANT,STATEN ISLAND,10301,Mediterranean,A
50058045,POST,MANHATTAN,10009,American,A
50012974,ROMEO'S PIZZERIA,STATEN ISLAND,10312,Pizza/Italian,
50019119,Fountain of Spa,QUEENS,11354,"Juice, Smoothies, Fruit Salads",A
40850055,STAR LITE DELI,MANHATTAN,10036,Delicatessen,C
50019113,DEB'S CATERING,MANHATTAN,10038,American,A
50019110,EL MANANTIAL,QUEENS,11373,Spanish,A
41645110,SILVER PALACE,MANHATTAN,10031,Chinese,A
41311641,ROLLIN GREENS,QUEENS,11426,American,A
41489741,FLYNNS GARDEN INN,QUEENS,11104,Irish,A
50072162,UZBECHKA,BROOKLYN,11235,Eastern European,Not Yet Graded
41319437,IL CORSO RISTORANTE ITALIANO,MANHATTAN,10019,Italian,
41319436,DUNKIN' DONUTS,BROOKLYN,11236,Donuts,A
50072166,WILLIAMSBURGER,BROOKLYN,11211,Hamburgers,A
41617898,CHICKEN BAR,MANHATTAN,10036,Chicken,
41478031,GUY & GALLARD,MANHATTAN,10018,American,
41319438,"DUNKIN' DONUTS, BASKIN ROBBINS",BROOKLYN,11236,Donuts,A
50065990,MICHELANGELO'S PIZZA,STATEN ISLAND,10310,Pizza,
41198317,CHOP'T,MANHATTAN,10022,Salads,A
50060315,WEI WILLIAMSBURGH,BROOKLYN,11211,Other,
50060317,THE CORNER GRIND CAFE & THE CORNER POCKET BILLIARD,STATEN ISLAND,10304,American,
50060316,COVENE AT ONE WORLD COMMONS,MANHATTAN,10007,Other,A
50010233,EL PUNTO COLUMBIANO RESTAURANTE BAKERY,QUEENS,11356,Spanish,
50060312,CAFFE BUON GUSTO,BRONX,10471,Italian,A
41418013,BREAD PLUS,BROOKLYN,11214,Bakery,A
41191438,CHERYL'S GLOBAL SOUL,BROOKLYN,11238,American,
41311390,STARBUCKS,QUEENS,11372,Cafe/Coffee/Tea,A
40917970,FOOD HUT RESTAURANT & BAKERY,BRONX,10469,Caribbean,
41640893,OSAKA SUSHI,BROOKLYN,11235,Japanese,A
50049629,FAMOUS GRILL 4 AVE,BROOKLYN,11220,Chinese,A
41060816,PRIMO CAPPUCCINO II,MANHATTAN,10001,Sandwiches/Salads/Mixed Buffet,A
50049620,CHA CHA MATCHA,MANHATTAN,10013,Cafe/Coffee/Tea,
41696092,TUFINO PIZZERIA NAPOLETANA,QUEENS,11105,Italian,A
50049623,JUICE PRESS @EQUINOX,MANHATTAN,10024,"Juice, Smoothies, Fruit Salads",
50002049,HK BAKERY,QUEENS,11354,Chinese,
50033140,RED ROBIN GOURMET BURGERS AND BREW,STATEN ISLAND,10314,American,
50036313,NYC HANDCRAFTED,MANHATTAN,10016,American,
50036317,KENNEDY FRIED CHICKEN & PIZZA,QUEENS,11372,American,A
50033147,WEN ZHOU,QUEENS,11355,Chinese,A
40814991,CHARO RESTAURANT,QUEENS,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
41646499,KENNEDY FRIED CHICKEN,QUEENS,11432,Chicken,A
41449780,QUE SABOR BAKERY CAFE,QUEENS,11373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50067841,RANDOLPH BEER,BROOKLYN,11201,American,
50067846,TIAN FU,QUEENS,11354,Asian,A
41464967,OAXACA MEXICAN GRILL,MANHATTAN,10003,Mexican,
41396810,PEACE FOOD CAFE,MANHATTAN,10024,American,A
40373938,IHOP,BRONX,10463,American,A
40373937,SHUN LEE,MANHATTAN,10023,Chinese,A
41491816,DRAGON YUAN,BRONX,10451,Chinese,
40808118,BAR TABAC,BROOKLYN,11201,French,A
41471562,ORNELLA TRATTORIA ITALIANA,QUEENS,11105,Italian,
50017619,SPICY TIBET,QUEENS,11372,Asian,A
50013768,SUBWAY CAFE,MANHATTAN,10036,Sandwiches,
50060865,THE HALAL SPOT,BROOKLYN,11205,Middle Eastern,A
50060864,SAPPORO ICHIBAN,BROOKLYN,11222,Japanese,
50060863,COLONY FRIED CHICKEN,BRONX,10459,American,A
41106672,BOGOTA LATIN BISTRO,BROOKLYN,11217,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50060861,THE BROOKLYN A HOTEL,BROOKLYN,11216,Bagels/Pretzels,A
40547031,ISABELA'S MEXICAN CUISINE,BROOKLYN,11220,Mexican,P
40876297,JERRY'S 637 DINER,STATEN ISLAND,10304,American,
50061199,VIVI BUBBLE TEA,MANHATTAN,10007,Cafe/Coffee/Tea,A
50061194,$1 PIZZA,BROOKLYN,11216,Pizza,
50035662,PARIS BAGUETTE,MANHATTAN,10019,Bakery,
50035661,PEQUE VINOS + TAPAS,MANHATTAN,10039,Tapas,
50035660,ROCCOS,MANHATTAN,10011,Pizza,
50061190,METLIFE COFFEE BAR,MANHATTAN,10166,Cafe/Coffee/Tea,A
50061192,MIDDLE EATS,MANHATTAN,10011,Middle Eastern,A
50061193,DUNKIN DONUTS ARRIVAL,QUEENS,11430,Donuts,A
41180510,MIKE'S BAGELS,MANHATTAN,10032,Bagels/Pretzels,
40928775,CAPITALE,MANHATTAN,10013,Continental,
41297910,CLUB WYNN - GERA GERA,MANHATTAN,10022,Asian,
50046909,CLUB AMADEUS,QUEENS,11373,Other,Not Yet Graded
41637267,PANDA GARDEN CHINESE RESTAURANT,QUEENS,11361,Chinese,A
50046906,NETS PRACTICE FACILITY,BROOKLYN,11232,American,
50046901,WIN WAY CHINESE RESTAURANT,BROOKLYN,11235,Chinese,
50038781,MESSDECK CAFE (INTREPID MUSEUM),MANHATTAN,10036,American,A
50038787,TWO SAINTS,BROOKLYN,11216,American,
50038788,TWO TABLESPOONS,MANHATTAN,10169,Vegetarian,A
40719863,PAHAL ZAN RESTAURANT,QUEENS,11375,Jewish/Kosher,A
41365324,DUNKIN' DONUTS,MANHATTAN,10012,Donuts,A
41577604,DIAMOND KRUST,BROOKLYN,11213,Caribbean,
50011616,BELLE HARBOR YACHT CLUB,QUEENS,11694,American,A
50011610,BIG DADDY'S PIZZA,BROOKLYN,11231,Pizza,
50011613,FLB'S PUB,QUEENS,11358,American,A
41570371,LAVAZZA ESPRESSO BAR,QUEENS,11430,American,A
40570508,THE GREEN TABLE(CHELSEA MARKET),MANHATTAN,10011,American,
50066331,TENNY & BETSY,MANHATTAN,10021,Cafe/Coffee/Tea,A
50069505,TAJ MAHAL INDIAN REST,BROOKLYN,11209,Indian,
50062429,DA FALAFEL GUYS,MANHATTAN,10002,Mediterranean,
41468442,LAS PALMAS BAKERY,BRONX,10453,Bakery,B
50012144,TRIBECA'S KITCHEN,MANHATTAN,10013,American,A
50062426,NOURISH THAI,BROOKLYN,11238,Thai,A
41430526,CARVEL ICE CREAM,QUEENS,11416,"Ice Cream, Gelato, Yogurt, Ices",
41248571,SUBWAY,STATEN ISLAND,10314,Sandwiches,A
40665359,VIC'S,MANHATTAN,10012,American,A
50008826,RAY'S PIZZA BAGEL CAFE,MANHATTAN,10003,Pizza/Italian,A
50044061,THE VILLAGE GREEN,QUEENS,11357,American,
41655130,BROADWAY CHINA STATION,QUEENS,11106,Chinese,A
41523630,LITTLE ITALY PIZZA III,MANHATTAN,10003,Pizza/Italian,
50044065,NEW FU LAI KITCHEN,BROOKLYN,11228,Chinese,A
41025252,CAFE HENRI,QUEENS,11101,French,A
41203328,DUNKIN' DONUTS,QUEENS,11357,Donuts,
40715372,HENRY'S,MANHATTAN,10025,American,
50063777,EL GALLO TAQUERIA,BROOKLYN,11223,Mexican,
41277210,NAIDRE'S,BROOKLYN,11215,American,A
50001552,GATSBY'S ON THE BAY,STATEN ISLAND,10304,American,A
50001551,RAJDHANI INDIAN RESTUARANT,QUEENS,11427,Indian,B
50059058,MIS GRILL RESTAURANT,BROOKLYN,11215,Turkish,
50059059,ORALE TACOS,QUEENS,11102,Spanish,
50059056,CHECKERS,BRONX,10467,Sandwiches,
50059054,CHAWLAS2,MANHATTAN,10003,Indian,
50059055,DAAWAT RESTAURANT,BROOKLYN,11208,Bangladeshi,B
50059051,OBSESSIVE CHOCOLATE DISORDER,MANHATTAN,10003,Nuts/Confectionary,A
50033665,ABBA BAR AND GRILL,BROOKLYN,11211,Tapas,
50057901,GINGER ROOT,MANHATTAN,10065,Chinese,A
50005429,AL-ARAF HALAL FRIED CHICKEN AND FROZEN DELIGHTS,QUEENS,11372,American,
50033667,K & E FAST FOOD,BROOKLYN,11224,Spanish,A
50036292,A LA MODE SHOPPE,MANHATTAN,10022,"Ice Cream, Gelato, Yogurt, Ices",A
50008170,SOUTH SHORE HOT BAGELS,STATEN ISLAND,10309,Delicatessen,
50009888,SPICE GRILL,MANHATTAN,10036,Indian,
50044676,HEYI XIAOCHI II,BROOKLYN,11220,Chinese,A
41659167,CROWN PALACE RESTAURANT,STATEN ISLAND,10306,Chinese,A
40535467,CHIU HONG BAKERY,MANHATTAN,10013,Bakery,
40563069,GUSSY'S BAR,QUEENS,11105,American,A
40391092,BELAIRE CAFE,MANHATTAN,10021,American,A
41444866,PIES-N-THIGHS,BROOKLYN,11211,American,A
50042638,KYOTO SUSHI RESTAURANT,BROOKLYN,11209,Japanese,A
50042632,BRIDGEVIEW DINER,BROOKLYN,11209,American,
50052345,EL ALTO DELI MEXICAN FOOD,QUEENS,11385,Mexican,A
41572440,THE LOFT AT ARIANA'S GRAND,STATEN ISLAND,10309,Italian,A
41368950,GOTHAM PIZZA,MANHATTAN,10011,Pizza,
41529391,CHINA WOK,BROOKLYN,11234,Chinese,A
50051532,GRAND SALON AND BAR,MANHATTAN,10019,American,A
50051535,PABELLON,BRONX,10472,Spanish,A
50051534,SPACIOUS/SUNFLOWER AMERICAN CAPITAL,MANHATTAN,10019,American,A
50066854,DIG INN,MANHATTAN,10005,American,
41278303,A SAN FUZHOU RESTAURANT,MANHATTAN,10002,Chinese,B
50057276,ROTH BAR,MANHATTAN,10011,American,A
50057270,KINGSBRIDGE SOCIAL CLUB,BRONX,10463,Pizza/Italian,A
50057272,11 HANOVER GREEK,MANHATTAN,10005,Greek,
41462900,ATLANTIC MITOUSHI SUSHI,BROOKLYN,11201,Japanese,
50057279,STAR 99C PIZZA,MANHATTAN,10002,Pizza,
40388225,HOLLAND BAR,MANHATTAN,10018,American,A
41664978,GRAMERCY TAVERN,MANHATTAN,10003,American,A
41218096,CHIPOTLE MEXICAN GRILL,MANHATTAN,10003,Mexican,A
41442084,EL PARADOR CAFE,MANHATTAN,10016,Mexican,
50046619,A CANAAN SUSHI,MANHATTAN,10001,Japanese,A
41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,BRONX,10467,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41346473,GOOD TO GO,BRONX,10461,Italian,Z
41437928,DUNKIN' DONUTS,QUEENS,11106,Donuts,A
40387907,GALICIA RESTAURANT,MANHATTAN,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41445737,1818 SEAFOOD RESTAURANT,BROOKLYN,11229,Chinese,
41529935,BAGELETTE,QUEENS,11374,Bagels/Pretzels,P
41343181,TAQUERIA DE LOS MUERTOS,BROOKLYN,11238,Mexican,A
50055697,INDIAN EXPRESS,MANHATTAN,10039,Indian,A
40526147,LOS AMIGOS MEXICAN RESTAURANT,QUEENS,11105,Mexican,
50055698,KREUTHER HANDMADE CHOCOLATES,MANHATTAN,10036,Other,A
41590571,TATO'S PIZZA,BROOKLYN,11214,Pizza,A
50045520,ANNIE'S CARIBBEAN RESTAURANT,QUEENS,11413,Caribbean,
41368400,DUNKIN' DONUTS,QUEENS,11369,American,A
40395218,WINCHESTERS PUB,QUEENS,11427,American,A
40395211,THE GRAY MARE,MANHATTAN,10003,Irish,
40881703,BARI SANDWICH SHOP,BROOKLYN,11220,Delicatessen,A
41704282,FUKUROU,MANHATTAN,10012,Japanese,
41090127,PORTOFINO RESTAURANT,BRONX,10464,Italian,
50007040,DIVINE BICKLES RESTAURANT.,QUEENS,11434,Caribbean,
50007046,FRENCH DINER,MANHATTAN,10002,French,A
50055527,GREAT FLAVOR RESTAURANT,BROOKLYN,11213,Caribbean,
50053599,CHINA PAVILION,BROOKLYN,11213,Chinese,
50070629,Central Lounge,QUEENS,11105,Other,
50053595,HOP HOUSE HARLEM,MANHATTAN,10026,Pizza,
50053591,CHICKEN PERFECT,QUEENS,11432,Chicken,A
50053593,HESTER STREET CAFE,MANHATTAN,10002,Cafe/Coffee/Tea,A
50003968,TU SALUD ES RIQUEZA,QUEENS,11416,Other,A
50003964,EMERALD INN,MANHATTAN,10023,Irish,A
41397464,SAMMY'S ORIGINAL SHRIMP BOX,BRONX,10464,Seafood,A
50003966,OASIS OF GREENPOINT,BROOKLYN,11222,Middle Eastern,B
41271971,BROOKLYN ICE CREAM FACTORY,BROOKLYN,11222,"Ice Cream, Gelato, Yogurt, Ices",A
40656356,WENDY'S,BROOKLYN,11207,Hamburgers,A
41328457,MARITZA CAKE,MANHATTAN,10032,Bakery,
41260089,ASO ROCK LOUNGE AND RESTAURANT,QUEENS,11434,African,A
40389681,VILLA MONTE RESTAURANT & PIZZERIA,STATEN ISLAND,10307,Pizza/Italian,B
41711425,LINCOLN STATION,BROOKLYN,11238,American,A
50053505,KUNG FU TEA,QUEENS,11355,Cafe/Coffee/Tea,A
41530497,SILVER KRUST WEST INDIAN RESTAURANT,QUEENS,11413,Caribbean,
40510286,ROYS REST & SPORTS BAR,QUEENS,11419,"Bottled beverages, including water, sodas, juices, etc.",A
41354572,O'REILLY'S OFF FIFTH,MANHATTAN,10001,American,A
41629953,SHINOBI RAMEN,BROOKLYN,11237,Japanese,A
41047251,NAZ BAKERY & ROTI SHOP,QUEENS,11423,Bakery,
50066169,,BRONX,10458,Other,
41426316,CARAVAGGIO,MANHATTAN,10021,Italian,A
41426318,NEW FOO SHUN RESTAURANT,BROOKLYN,11208,Chinese,A
50048772,OUI OUI CREPES AND PIZZA,MANHATTAN,10027,Pizza,A
50048777,BELLEROSE FAMOUS PIZZA,QUEENS,11374,Pizza,A
41651150,TAINO TASTE RESTAURANT,BRONX,10456,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50047718,GREGORYS COFFEE,MANHATTAN,10036,Cafe/Coffee/Tea,A
50040568,PACKSUN HALAL CHICKEN,BRONX,10462,Bangladeshi,A
50040569,SWEETLEAF,BROOKLYN,11222,Cafe/Coffee/Tea,A
41266866,E SQUARED CAFE,STATEN ISLAND,10307,Cafe/Coffee/Tea,A
50072312,CHAMPION PIZZA,MANHATTAN,10002,Pizza,
50000095,NEW JING HUI RESTAURANT,MANHATTAN,10039,Chinese,
50000096,THE OOH LALA  LOUNGE,BROOKLYN,11233,Other,B
50000097,FINGER LICKING JERK,BRONX,10466,Caribbean,A
50000098,METRO PIZZA,STATEN ISLAND,10310,Pizza/Italian,
41660507,HARRY'S ITALIAN,MANHATTAN,10282,Italian,A
41697878,HAMILTONS,BROOKLYN,11218,American,A
50047637,HANKI,BROOKLYN,11215,Korean,
50073144,KAHUNA WAVE,MANHATTAN,10002,American,Not Yet Graded
50072364,CURRY ON PIZZA,QUEENS,11426,Pizza,
40577841,POPEYES LOUISIANA KITCHEN,BROOKLYN,11213,Chicken,
50072034,OPRY CITY STAGE,MANHATTAN,10019,Other,
50072318,,BROOKLYN,11206,Other,
50000328,MCDONALD'S,BROOKLYN,11236,Hamburgers,A
41564928,RADIO CITY MUSIC HALL,MANHATTAN,10020,American,A
50041388,HARPER'S BREAD HOUSE,MANHATTAN,10002,Bakery,
50000325,CAFE 21,MANHATTAN,10007,Cafe/Coffee/Tea,A
40611024,MADAME X,MANHATTAN,10012,American,
41473596,THOMPSON COFFEE SHOP,QUEENS,11101,Other,
41626921,CARIBBEAN TOP GRILL,BROOKLYN,11210,Caribbean,B
40840790,ORIGINAL PIZZA,BROOKLYN,11234,Pizza,A
50040389,RIKO PERUVIAN CUISINE,QUEENS,11104,Peruvian,
50037004,NEW THANKS GIVING CHINESE RESTAURANT,BROOKLYN,11226,Chinese,
41101663,EL VALLE RESTAURANT,BRONX,10459,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
41136521,"DUNKIN' DONUTS, BASKIN ROBBINS",QUEENS,11105,Donuts,
41299324,LITTLE PURITY,BROOKLYN,11215,American,A
50057727,YIWANMEN/CHONG QING NOODLE,MANHATTAN,10013,Chinese,
41299322,AMOR CUBANO,MANHATTAN,10029,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
40384662,J & R PIZZA,BROOKLYN,11229,Pizza,A
41655272,PAPI'S PIZZERIA,MANHATTAN,10033,Pizza,
50033788,HUNAN DELIGHT,MANHATTAN,10075,Asian,
41405007,THE CAPITAL GRILLE,MANHATTAN,10020,American,A
41686285,EAGLE CITY TEX MEX CHINESE FOOD,BROOKLYN,11238,Chinese,
50033781,RED HOOK LOBSTER POUND,BROOKLYN,11231,Seafood,
50033786,CHINA ONE RESTAURANT,BROOKLYN,11220,Chinese,
50070859,BRASIER CEVICHE WINE BAR,MANHATTAN,10034,Other,
50034536,PUNJABI KABAB HOUSE,QUEENS,11418,Indian,A
50074902,MICHAEL TAYLOR,QUEENS,11435,Other,
41680201,EMPIRE EXPRESS,QUEENS,11101,Chinese,A
50036660,KIKOO SUSHI,MANHATTAN,10003,Japanese,
41584677,KIKU,BROOKLYN,11215,Japanese,A
50036665,SUSHI STAR,MANHATTAN,10018,Asian,
41423445,DAE BAK RESTAURANT,QUEENS,11354,Korean,
50001058,EL BLOQUE DELI,QUEENS,11418,Spanish,B
41543866,DALLAS BBQ,QUEENS,11374,Barbecue,
41497422,FUSHIMI JAPANESE CUISINE,BROOKLYN,11209,Japanese,
50001057,DUNKIN' DONUTS,QUEENS,11430,Donuts,
50001054,HOLIDAY INN EXPRESS,MANHATTAN,10036,Continental,
41617345,DUNKIN' DONUTS,BRONX,10461,Donuts,A
50032787,CAFE DUSHANBE,BROOKLYN,11235,Middle Eastern,A
41617347,DUNKIN' DONUTS,BRONX,10461,Donuts,A
50032780,ABITINO'S PIZZA(CONCOURSE C),QUEENS,11430,Pizza,A
50032783,GINZA,MANHATTAN,10065,Japanese,B
50032782,CHRIS CARIBBEAN & AMERICAN RESTAURANT,BROOKLYN,11225,Caribbean,
50032788,WASSAIL,MANHATTAN,10002,American,
50071108,EMPANADA MAMA,MANHATTAN,10019,Spanish,
50071109,AMERICAN GIRL CAFE,MANHATTAN,10019,American,
50071103,FRESH & CO,MANHATTAN,10001,Other,A
50071107,ROSE LOUNGE,QUEENS,11418,Other,
50071104,CLUB BONAFIDE,MANHATTAN,10022,Other,
50071105,Tavares,QUEENS,11421,Spanish,A
41387108,NEW SHAMA RESTAURANT,BROOKLYN,11235,Pakistani,A
41262936,MICKEY'S PLACE,QUEENS,11361,Japanese,A
50070279,China Kitchen,BRONX,10467,Other,Not Yet Graded
50070278,MOMO'S MEDITERRANEAN GRILL,BROOKLYN,11208,Other,
50070273,EMPIRE RESTAURANT,MANHATTAN,10030,Chinese,A
50070272,KRAZY PIZZA AND WINGS,BROOKLYN,11207,American,A
50070271,HOLD FAST,MANHATTAN,10036,Other,
50070270,OBAAPA AFRICAN RESTAURANT,BRONX,10468,Other,
